Name;Sweep (T1);;;
420444444,444444;-54,6263847351074;;;
420476190,47619;-53,3434066772461;;;
420507936,507937;-57,0141716003418;;;
420539682,539683;-52,6992073059082;;;
420571428,571429;-53,6349868774414;;;
420603174,603175;-54,3705177307129;;;
420634920,634921;-53,7152061462402;;;
420666666,666667;-55,0667114257813;;;
420698412,698413;-55,4408073425293;;;
420730158,730159;-53,6002960205078;;;
420761904,761905;-54,7671051025391;;;
420793650,793651;-52,7021980285645;;;
420825396,825397;-56,7245559692383;;;
420857142,857143;-55,9832382202148;;;
420888888,888889;-56,2139625549316;;;
420920634,920635;-53,1058731079102;;;
420952380,952381;-52,5598526000977;;;
420984126,984127;-54,6259880065918;;;
421015873,015873;-53,0260925292969;;;
421047619,047619;-53,7447509765625;;;
421079365,079365;-56,4612159729004;;;
421111111,111111;-51,3061294555664;;;
421142857,142857;-55,8462677001953;;;
421174603,174603;-52,7893409729004;;;
421206349,206349;-54,6952590942383;;;
421238095,238095;-52,9398345947266;;;
421269841,269841;-55,0826377868652;;;
421301587,301587;-53,8106689453125;;;
421333333,333333;-55,3122634887695;;;
421365079,365079;-52,4796028137207;;;
421396825,396825;-52,1658172607422;;;
421428571,428571;-52,8587112426758;;;
421460317,460317;-54,5969734191895;;;
421492063,492063;-56,6961975097656;;;
421523809,52381;-51,8002243041992;;;
421555555,555556;-55,9975700378418;;;
421587301,587302;-55,9416275024414;;;
421619047,619048;-54,9127044677734;;;
421650793,650794;-53,6657218933105;;;
421682539,68254;-54,2600021362305;;;
421714285,714286;-56,1939697265625;;;
421746031,746032;-52,2765007019043;;;
421777777,777778;-56,0924682617188;;;
421809523,809524;-55,4457740783691;;;
421841269,84127;-55,8935966491699;;;
421873015,873016;-57,1115875244141;;;
421904761,904762;-55,0058860778809;;;
421936507,936508;-56,2327003479004;;;
421968253,968254;-54,2387619018555;;;
422000000;-51,1347999572754;;;
422031746,031746;-51,3563117980957;;;
422063492,063492;-54,1300964355469;;;
422095238,095238;-52,3134574890137;;;
422126984,126984;-53,4500999450684;;;
422158730,15873;-53,7579116821289;;;
422190476,190476;-52,8933753967285;;;
422222222,222222;-54,123607635498;;;
422253968,253968;-53,3060455322266;;;
422285714,285714;-57,0057487487793;;;
422317460,31746;-56,2856101989746;;;
422349206,349206;-52,3663635253906;;;
422380952,380952;-53,6802024841309;;;
422412698,412698;-55,6207695007324;;;
422444444,444444;-54,1392974853516;;;
422476190,47619;-52,0370750427246;;;
422507936,507937;-52,4888343811035;;;
422539682,539683;-53,8061065673828;;;
422571428,571429;-53,624210357666;;;
422603174,603175;-55,4351692199707;;;
422634920,634921;-54,274772644043;;;
422666666,666667;-52,7291145324707;;;
422698412,698413;-54,0126533508301;;;
422730158,730159;-54,7070999145508;;;
422761904,761905;-54,7879066467285;;;
422793650,793651;-55,4816017150879;;;
422825396,825397;-55,0137786865234;;;
422857142,857143;-53,4201316833496;;;
422888888,888889;-56,4469680786133;;;
422920634,920635;-54,5421371459961;;;
422952380,952381;-54,8179359436035;;;
422984126,984127;-52,7582397460938;;;
423015873,015873;-54,4203948974609;;;
423047619,047619;-53,762035369873;;;
423079365,079365;-51,7576141357422;;;
423111111,111111;-54,758544921875;;;
423142857,142857;-55,2305870056152;;;
423174603,174603;-56,5533599853516;;;
423206349,206349;-57,1981430053711;;;
423238095,238095;-54,0607414245605;;;
423269841,269841;-52,0624618530273;;;
423301587,301587;-52,5471725463867;;;
423333333,333333;-53,114688873291;;;
423365079,365079;-53,8047866821289;;;
423396825,396825;-55,5738143920898;;;
423428571,428571;-54,7599601745605;;;
423460317,460317;-53,8545837402344;;;
423492063,492063;-52,9428405761719;;;
423523809,52381;-54,8382759094238;;;
423555555,555556;-57,7638168334961;;;
423587301,587302;-55,2582550048828;;;
423619047,619048;-53,4460639953613;;;
423650793,650794;-53,1662902832031;;;
423682539,68254;-53,0505142211914;;;
423714285,714286;-54,912281036377;;;
423746031,746032;-54,4261474609375;;;
423777777,777778;-52,8368835449219;;;
423809523,809524;-58,6806983947754;;;
423841269,84127;-56,0607299804688;;;
423873015,873016;-53,5701560974121;;;
423904761,904762;-55,3881416320801;;;
423936507,936508;-56,2488174438477;;;
423968253,968254;-56,8164482116699;;;
424000000;-53,641284942627;;;
424031746,031746;-52,9563751220703;;;
424063492,063492;-53,0858039855957;;;
424095238,095238;-53,4399528503418;;;
424126984,126984;-55,7970886230469;;;
424158730,15873;-54,8692436218262;;;
424190476,190476;-53,2391319274902;;;
424222222,222222;-54,1641540527344;;;
424253968,253968;-52,0482521057129;;;
424285714,285714;-52,9672660827637;;;
424317460,31746;-54,2291412353516;;;
424349206,349206;-53,0734901428223;;;
424380952,380952;-56,3430519104004;;;
424412698,412698;-53,830192565918;;;
424444444,444444;-55,0800437927246;;;
424476190,47619;-54,852237701416;;;
424507936,507936;-55,2542419433594;;;
424539682,539683;-55,515323638916;;;
424571428,571429;-50,5749397277832;;;
424603174,603175;-53,1396636962891;;;
424634920,634921;-50,5923271179199;;;
424666666,666667;-54,0540351867676;;;
424698412,698413;-51,8416061401367;;;
424730158,730159;-53,2818412780762;;;
424761904,761905;-54,8619651794434;;;
424793650,793651;-56,9989318847656;;;
424825396,825397;-55,3609504699707;;;
424857142,857143;-54,4354438781738;;;
424888888,888889;-55,4242630004883;;;
424920634,920635;-55,5121040344238;;;
424952380,952381;-52,8839263916016;;;
424984126,984127;-52,6325912475586;;;
425015873,015873;-55,6904563903809;;;
425047619,047619;-54,4767990112305;;;
425079365,079365;-52,0701065063477;;;
425111111,111111;-54,9241981506348;;;
425142857,142857;-54,5175857543945;;;
425174603,174603;-53,8375930786133;;;
425206349,206349;-53,9446907043457;;;
425238095,238095;-52,7037811279297;;;
425269841,269841;-53,2821884155273;;;
425301587,301587;-57,283748626709;;;
425333333,333333;-54,5903015136719;;;
425365079,365079;-53,2247924804688;;;
425396825,396825;-54,2857780456543;;;
425428571,428571;-53,9539413452148;;;
425460317,460317;-54,4599075317383;;;
425492063,492063;-55,8122062683105;;;
425523809,52381;-52,3933486938477;;;
425555555,555556;-57,0020523071289;;;
425587301,587302;-53,7047309875488;;;
425619047,619048;-54,3391494750977;;;
425650793,650794;-53,6403350830078;;;
425682539,68254;-55,9915046691895;;;
425714285,714286;-53,8367309570313;;;
425746031,746032;-53,879035949707;;;
425777777,777778;-52,2916679382324;;;
425809523,809524;-54,9245529174805;;;
425841269,84127;-51,9584426879883;;;
425873015,873016;-54,7512550354004;;;
425904761,904762;-54,9621047973633;;;
425936507,936508;-52,7193336486816;;;
425968253,968254;-53,3504981994629;;;
426000000;-52,4921035766602;;;
426031746,031746;-54,7644233703613;;;
426063492,063492;-53,0877418518066;;;
426095238,095238;-56,2798461914063;;;
426126984,126984;-54,5183219909668;;;
426158730,15873;-55,7001075744629;;;
426190476,190476;-55,1196212768555;;;
426222222,222222;-54,7645988464355;;;
426253968,253968;-53,7389793395996;;;
426285714,285714;-53,5416641235352;;;
426317460,31746;-54,1746788024902;;;
426349206,349206;-53,1098594665527;;;
426380952,380952;-56,6572952270508;;;
426412698,412698;-51,0322914123535;;;
426444444,444444;-56,0190696716309;;;
426476190,47619;-52,6991500854492;;;
426507936,507936;-54,7325401306152;;;
426539682,539683;-54,0346946716309;;;
426571428,571429;-53,1755828857422;;;
426603174,603175;-51,5111122131348;;;
426634920,634921;-54,4095344543457;;;
426666666,666667;-52,135009765625;;;
426698412,698413;-55,4587059020996;;;
426730158,730159;-55,6536293029785;;;
426761904,761905;-54,7364349365234;;;
426793650,793651;-52,8312797546387;;;
426825396,825397;-52,1685066223145;;;
426857142,857143;-49,871208190918;;;
426888888,888889;-55,0438575744629;;;
426920634,920635;-54,0460090637207;;;
426952380,952381;-53,1279525756836;;;
426984126,984127;-53,8653602600098;;;
427015873,015873;-52,552001953125;;;
427047619,047619;-52,1546401977539;;;
427079365,079365;-54,0851631164551;;;
427111111,111111;-53,4474792480469;;;
427142857,142857;-55,5069808959961;;;
427174603,174603;-52,5035285949707;;;
427206349,206349;-54,628776550293;;;
427238095,238095;-54,9144439697266;;;
427269841,269841;-56,202335357666;;;
427301587,301587;-52,6623458862305;;;
427333333,333333;-56,7910385131836;;;
427365079,365079;-55,7115364074707;;;
427396825,396825;-53,2775726318359;;;
427428571,428571;-53,442024230957;;;
427460317,460317;-56,8549919128418;;;
427492063,492063;-54,2353363037109;;;
427523809,52381;-51,4017715454102;;;
427555555,555556;-52,0749473571777;;;
427587301,587302;-53,5981216430664;;;
427619047,619048;-54,2663421630859;;;
427650793,650794;-52,6889610290527;;;
427682539,68254;-53,4758987426758;;;
427714285,714286;-56,2018966674805;;;
427746031,746032;-50,3820915222168;;;
427777777,777778;-55,1190795898438;;;
427809523,809524;-57,281005859375;;;
427841269,84127;-53,1364707946777;;;
427873015,873016;-52,4998168945313;;;
427904761,904762;-54,4824371337891;;;
427936507,936508;-52,8294486999512;;;
427968253,968254;-54,8889007568359;;;
428000000;-55,2735557556152;;;
428031746,031746;-55,5837821960449;;;
428063492,063492;-55,0098342895508;;;
428095238,095238;-54,5179786682129;;;
428126984,126984;-54,5891227722168;;;
428158730,15873;-52,044807434082;;;
428190476,190476;-56,8749122619629;;;
428222222,222222;-53,0787467956543;;;
428253968,253968;-54,7316436767578;;;
428285714,285714;-53,4126777648926;;;
428317460,31746;-54,1125144958496;;;
428349206,349206;-52,8576507568359;;;
428380952,380952;-54,7875633239746;;;
428412698,412698;-55,2206382751465;;;
428444444,444444;-53,2098236083984;;;
428476190,47619;-52,7662086486816;;;
428507936,507936;-53,326488494873;;;
428539682,539683;-56,2802200317383;;;
428571428,571429;-52,7855262756348;;;
428603174,603175;-52,1163291931152;;;
428634920,634921;-53,1738891601563;;;
428666666,666667;-51,5980186462402;;;
428698412,698413;-51,8705635070801;;;
428730158,730159;-54,0364837646484;;;
428761904,761905;-53,2555961608887;;;
428793650,793651;-54,874927520752;;;
428825396,825397;-55,3196792602539;;;
428857142,857143;-55,4158363342285;;;
428888888,888889;-53,1141319274902;;;
428920634,920635;-54,7219848632813;;;
428952380,952381;-52,3332633972168;;;
428984126,984127;-53,5812110900879;;;
429015873,015873;-54,5132369995117;;;
429047619,047619;-52,8638572692871;;;
429079365,079365;-58,357063293457;;;
429111111,111111;-53,2300567626953;;;
429142857,142857;-54,3751792907715;;;
429174603,174603;-58,2118835449219;;;
429206349,206349;-54,2366485595703;;;
429238095,238095;-55,8987007141113;;;
429269841,269841;-52,9956283569336;;;
429301587,301587;-54,0210266113281;;;
429333333,333333;-55,3573341369629;;;
429365079,365079;-50,8621139526367;;;
429396825,396825;-54,3940658569336;;;
429428571,428571;-50,7367057800293;;;
429460317,460317;-55,5231552124023;;;
429492063,492064;-54,8937683105469;;;
429523809,52381;-53,7350273132324;;;
429555555,555556;-56,9566421508789;;;
429587301,587302;-53,9176177978516;;;
429619047,619048;-53,9520378112793;;;
429650793,650794;-53,3674621582031;;;
429682539,68254;-53,9257507324219;;;
429714285,714286;-55,9374046325684;;;
429746031,746032;-53,8354568481445;;;
429777777,777778;-52,3675689697266;;;
429809523,809524;-51,5413551330566;;;
429841269,84127;-53,3622589111328;;;
429873015,873016;-52,6273956298828;;;
429904761,904762;-52,5358543395996;;;
429936507,936508;-52,656623840332;;;
429968253,968254;-50,8204956054688;;;
430000000;-49,8314971923828;;;
430031746,031746;-52,490406036377;;;
430063492,063492;-55,5799446105957;;;
430095238,095238;-52,4663162231445;;;
430126984,126984;-52,307788848877;;;
430158730,15873;-56,6238059997559;;;
430190476,190476;-52,8874664306641;;;
430222222,222222;-52,784366607666;;;
430253968,253968;-53,7056999206543;;;
430285714,285714;-54,3641204833984;;;
430317460,31746;-54,1637535095215;;;
430349206,349206;-51,5636558532715;;;
430380952,380952;-54,0399780273438;;;
430412698,412698;-52,6174736022949;;;
430444444,444444;-54,1126136779785;;;
430476190,47619;-54,1612548828125;;;
430507936,507936;-53,8061943054199;;;
430539682,539683;-55,0112495422363;;;
430571428,571429;-55,8059234619141;;;
430603174,603175;-54,7873344421387;;;
430634920,634921;-52,7661399841309;;;
430666666,666667;-55,8993682861328;;;
430698412,698413;-55,5662803649902;;;
430730158,730159;-50,5254325866699;;;
430761904,761905;-54,5257949829102;;;
430793650,793651;-55,215259552002;;;
430825396,825397;-53,700122833252;;;
430857142,857143;-54,7758483886719;;;
430888888,888889;-56,534481048584;;;
430920634,920635;-55,0205192565918;;;
430952380,952381;-56,4926834106445;;;
430984126,984127;-52,6726188659668;;;
431015873,015873;-54,8519020080566;;;
431047619,047619;-52,2514877319336;;;
431079365,079365;-56,2995567321777;;;
431111111,111111;-56,492431640625;;;
431142857,142857;-55,5125503540039;;;
431174603,174603;-55,0359535217285;;;
431206349,206349;-53,9818649291992;;;
431238095,238095;-52,3889007568359;;;
431269841,269841;-50,5594215393066;;;
431301587,301587;-56,020393371582;;;
431333333,333333;-56,6344223022461;;;
431365079,365079;-53,5060234069824;;;
431396825,396825;-54,7308731079102;;;
431428571,428571;-53,5625915527344;;;
431460317,460317;-54,3581199645996;;;
431492063,492064;-54,1269836425781;;;
431523809,52381;-53,5909271240234;;;
431555555,555556;-53,173152923584;;;
431587301,587302;-54,0632553100586;;;
431619047,619048;-55,1073760986328;;;
431650793,650794;-57,2764091491699;;;
431682539,68254;-51,0704498291016;;;
431714285,714286;-51,1447982788086;;;
431746031,746032;-55,3729667663574;;;
431777777,777778;-55,0300369262695;;;
431809523,809524;-54,0961837768555;;;
431841269,84127;-52,9793357849121;;;
431873015,873016;-54,5586547851563;;;
431904761,904762;-54,0614242553711;;;
431936507,936508;-56,5649375915527;;;
431968253,968254;-53,663948059082;;;
432000000;-53,0880813598633;;;
432031746,031746;-53,739917755127;;;
432063492,063492;-57,6568603515625;;;
432095238,095238;-55,2435722351074;;;
432126984,126984;-53,6438331604004;;;
432158730,15873;-51,7586441040039;;;
432190476,190476;-53,0167961120605;;;
432222222,222222;-57,079906463623;;;
432253968,253968;-52,4337921142578;;;
432285714,285714;-52,1529502868652;;;
432317460,31746;-52,9247779846191;;;
432349206,349206;-54,6025619506836;;;
432380952,380952;-55,7321357727051;;;
432412698,412698;-54,4020805358887;;;
432444444,444444;-53,4203643798828;;;
432476190,47619;-53,5969581604004;;;
432507936,507936;-53,529972076416;;;
432539682,539683;-51,5555038452148;;;
432571428,571429;-55,5008506774902;;;
432603174,603175;-54,3847465515137;;;
432634920,634921;-55,0331268310547;;;
432666666,666667;-56,7145576477051;;;
432698412,698413;-53,5226020812988;;;
432730158,730159;-52,6148834228516;;;
432761904,761905;-52,0373878479004;;;
432793650,793651;-55,572940826416;;;
432825396,825397;-54,2204284667969;;;
432857142,857143;-56,0348472595215;;;
432888888,888889;-56,6152687072754;;;
432920634,920635;-52,1430511474609;;;
432952380,952381;-52,1358985900879;;;
432984126,984127;-53,1572761535645;;;
433015873,015873;-54,4895477294922;;;
433047619,047619;-52,0622291564941;;;
433079365,079365;-55,645809173584;;;
433111111,111111;-53,3386077880859;;;
433142857,142857;-56,3077201843262;;;
433174603,174603;-54,7991104125977;;;
433206349,206349;-52,9900665283203;;;
433238095,238095;-52,417537689209;;;
433269841,269841;-52,6591415405273;;;
433301587,301587;-53,0224761962891;;;
433333333,333333;-56,2226295471191;;;
433365079,365079;-54,3927230834961;;;
433396825,396825;-54,2344131469727;;;
433428571,428571;-53,2106285095215;;;
433460317,460317;-54,7098846435547;;;
433492063,492064;-53,5388259887695;;;
433523809,52381;-54,8682746887207;;;
433555555,555556;-55,4258804321289;;;
433587301,587302;-53,5846862792969;;;
433619047,619048;-52,7953834533691;;;
433650793,650794;-53,878044128418;;;
433682539,68254;-51,8752822875977;;;
433714285,714286;-53,3164710998535;;;
433746031,746032;-52,2944030761719;;;
433777777,777778;-55,2489929199219;;;
433809523,809524;-55,2033576965332;;;
433841269,84127;-55,9579849243164;;;
433873015,873016;-52,135139465332;;;
433904761,904762;-50,3698539733887;;;
433936507,936508;-52,6013412475586;;;
433968253,968254;-55,2309265136719;;;
434000000;-52,2701606750488;;;
434031746,031746;-51,4023895263672;;;
434063492,063492;-50,0916290283203;;;
434095238,095238;-51,5347709655762;;;
434126984,126984;-49,5556411743164;;;
434158730,15873;-52,2005996704102;;;
434190476,190476;-51,2520408630371;;;
434222222,222222;-51,6869735717773;;;
434253968,253968;-51,6909675598145;;;
434285714,285714;-52,7839775085449;;;
434317460,31746;-50,625862121582;;;
434349206,349206;-50,5046272277832;;;
434380952,380952;-52,2281837463379;;;
434412698,412698;-50,3150405883789;;;
434444444,444444;-48,2814292907715;;;
434476190,47619;-46,1215629577637;;;
434507936,507936;-43,8079986572266;;;
434539682,539683;-40,5436668395996;;;
434571428,571429;-37,9769630432129;;;
434603174,603175;-34,465461730957;;;
434634920,634921;-31,209400177002;;;
434666666,666667;-28,072811126709;;;
434698412,698413;-26,2864990234375;;;
434730158,730159;-24,2782402038574;;;
434761904,761905;-21,9872932434082;;;
434793650,793651;-20,4531631469727;;;
434825396,825397;-18,7153511047363;;;
434857142,857143;-17,6708030700684;;;
434888888,888889;-16,7121963500977;;;
434920634,920635;-15,7735481262207;;;
434952380,952381;-15,2930564880371;;;
434984126,984127;-15,1672592163086;;;
435015873,015873;-15,0639381408691;;;
435047619,047619;-15,2628440856934;;;
435079365,079365;-15,5776443481445;;;
435111111,111111;-16,1982154846191;;;
435142857,142857;-16,9161186218262;;;
435174603,174603;-18,1465759277344;;;
435206349,206349;-19,6475105285645;;;
435238095,238095;-21,0409851074219;;;
435269841,269841;-23,0700607299805;;;
435301587,301587;-25,312915802002;;;
435333333,333333;-27,4980926513672;;;
435365079,365079;-29,9201812744141;;;
435396825,396825;-33,1284217834473;;;
435428571,428571;-35,765983581543;;;
435460317,460317;-39,1917724609375;;;
435492063,492064;-42,7055702209473;;;
435523809,52381;-45,1625061035156;;;
435555555,555556;-45,4395980834961;;;
435587301,587302;-46,9484367370605;;;
435619047,619048;-49,4379501342773;;;
435650793,650794;-49,8562545776367;;;
435682539,68254;-49,3657722473145;;;
435714285,714286;-50,2598571777344;;;
435746031,746032;-51,0532760620117;;;
435777777,777778;-49,7701606750488;;;
435809523,809524;-51,529052734375;;;
435841269,84127;-51,181999206543;;;
435873015,873016;-52,9338645935059;;;
435904761,904762;-51,7336349487305;;;
435936507,936508;-51,3644943237305;;;
435968253,968254;-51,6656532287598;;;
436000000;-49,1702270507813;;;
436031746,031746;-54,86572265625;;;
436063492,063492;-55,1946907043457;;;
436095238,095238;-54,3929595947266;;;
436126984,126984;-52,8116912841797;;;
436158730,15873;-51,049488067627;;;
436190476,190476;-54,9054336547852;;;
436222222,222222;-52,0392074584961;;;
436253968,253968;-51,917797088623;;;
436285714,285714;-53,3924331665039;;;
436317460,31746;-54,4754295349121;;;
436349206,349206;-54,0357246398926;;;
436380952,380952;-50,9876022338867;;;
436412698,412698;-54,3906135559082;;;
436444444,444444;-54,9830513000488;;;
436476190,47619;-52,713020324707;;;
436507936,507936;-53,5661811828613;;;
436539682,539683;-55,7545127868652;;;
436571428,571429;-52,7539672851563;;;
436603174,603175;-55,2292594909668;;;
436634920,634921;-56,8277473449707;;;
436666666,666667;-54,9871292114258;;;
436698412,698413;-53,3925895690918;;;
436730158,730159;-52,912654876709;;;
436761904,761905;-54,5936126708984;;;
436793650,793651;-54,4454307556152;;;
436825396,825397;-53,2563591003418;;;
436857142,857143;-51,8121566772461;;;
436888888,888889;-54,2442054748535;;;
436920634,920635;-54,2269630432129;;;
436952380,952381;-54,3754806518555;;;
436984126,984127;-54,5083656311035;;;
437015873,015873;-53,8674430847168;;;
437047619,047619;-53,0404968261719;;;
437079365,079365;-56,1174964904785;;;
437111111,111111;-56,8553733825684;;;
437142857,142857;-53,1191329956055;;;
437174603,174603;-51,4316825866699;;;
437206349,206349;-55,295467376709;;;
437238095,238095;-55,7155075073242;;;
437269841,269841;-54,8428535461426;;;
437301587,301587;-53,4323501586914;;;
437333333,333333;-53,1009521484375;;;
437365079,365079;-52,9509620666504;;;
437396825,396825;-57,0063552856445;;;
437428571,428571;-52,5923767089844;;;
437460317,460317;-54,0079154968262;;;
437492063,492064;-56,2032012939453;;;
437523809,52381;-52,692008972168;;;
437555555,555556;-53,5244026184082;;;
437587301,587302;-55,9080047607422;;;
437619047,619048;-52,5965728759766;;;
437650793,650794;-53,8620948791504;;;
437682539,68254;-51,9763336181641;;;
437714285,714286;-55,6941146850586;;;
437746031,746032;-51,0865211486816;;;
437777777,777778;-52,03076171875;;;
437809523,809524;-52,8923034667969;;;
437841269,84127;-55,9615058898926;;;
437873015,873016;-54,8749389648438;;;
437904761,904762;-53,8538970947266;;;
437936507,936508;-54,2054786682129;;;
437968253,968254;-52,8041381835938;;;
438000000;-55,2265014648438;;;
438031746,031746;-51,7088966369629;;;
438063492,063492;-56,4977188110352;;;
438095238,095238;-55,0556488037109;;;
438126984,126984;-57,1431694030762;;;
438158730,15873;-53,086540222168;;;
438190476,190476;-54,9399261474609;;;
438222222,222222;-51,9981651306152;;;
438253968,253968;-55,1881561279297;;;
438285714,285714;-55,5472869873047;;;
438317460,31746;-52,7775230407715;;;
438349206,349206;-53,9827194213867;;;
438380952,380952;-53,7421379089355;;;
438412698,412698;-51,132495880127;;;
438444444,444444;-53,1043319702148;;;
438476190,47619;-54,025691986084;;;
438507936,507936;-56,8846855163574;;;
438539682,539683;-54,0348739624023;;;
438571428,571429;-56,1120109558105;;;
438603174,603175;-52,2978324890137;;;
438634920,634921;-53,6524276733398;;;
438666666,666667;-56,2214851379395;;;
438698412,698413;-52,6365165710449;;;
438730158,730159;-53,3178024291992;;;
438761904,761905;-56,8585472106934;;;
438793650,793651;-54,4570579528809;;;
438825396,825397;-57,7372894287109;;;
438857142,857143;-54,2261238098145;;;
438888888,888889;-55,8229713439941;;;
438920634,920635;-52,940673828125;;;
438952380,952381;-55,6558265686035;;;
438984126,984127;-54,2994499206543;;;
439015873,015873;-54,7325592041016;;;
439047619,047619;-55,8316764831543;;;
439079365,079365;-54,0070838928223;;;
439111111,111111;-54,702278137207;;;
439142857,142857;-53,1698036193848;;;
439174603,174603;-52,7022514343262;;;
439206349,206349;-53,0086975097656;;;
439238095,238095;-54,6080436706543;;;
439269841,269841;-52,6570854187012;;;
439301587,301587;-52,4999847412109;;;
439333333,333333;-55,6843070983887;;;
439365079,365079;-52,4448471069336;;;
439396825,396825;-56,3601837158203;;;
439428571,428571;-53,752872467041;;;
439460317,460317;-53,5422210693359;;;
439492063,492064;-53,4424667358398;;;
439523809,52381;-55,0917320251465;;;
439555555,555556;-55,557373046875;;;
439587301,587302;-54,9347457885742;;;
439619047,619048;-53,7976264953613;;;
439650793,650794;-54,717658996582;;;
439682539,68254;-54,5757522583008;;;
439714285,714286;-57,0478706359863;;;
439746031,746032;-53,7729339599609;;;
439777777,777778;-55,0728607177734;;;
439809523,809524;-54,8611335754395;;;
439841269,84127;-55,0215911865234;;;
439873015,873016;-54,998779296875;;;
439904761,904762;-54,9898338317871;;;
439936507,936508;-56,4964752197266;;;
439968253,968254;-54,9076919555664;;;
440000000;-53,8327980041504;;;

